student_id,week,cohort,base_score,score
229,11,Over-Reliant (Unguided AI),57.5,57.741877532676725
229,12,Over-Reliant (Unguided AI),60,49.66084899953398
229,13,Over-Reliant (Unguided AI),62.5,48.56083938637893
229,14,Over-Reliant (Unguided AI),65,39.464805551679085
229,15,Over-Reliant (Unguided AI),67.5,35.71861845056812
230,1,Over-Reliant (Unguided AI),32.5,32.159723958848275
230,2,Over-Reliant (Unguided AI),35,47.26498994661989
230,3,Over-Reliant (Unguided AI),37.5,43.38631630192089
230,4,Over-Reliant (Unguided AI),40,46.082592133328134
230,5,Over-Reliant (Unguided AI),42.5,49.5924859309182
230,6,Over-Reliant (Unguided AI),45,48.75187025135769
230,7,Over-Reliant (Unguided AI),47.5,49.808224214412895
230,8,Over-Reliant (Unguided AI),50,54.69745163468204
230,9,Over-Reliant (Unguided AI),52.5,64.74046461889114
230,10,Over-Reliant (Unguided AI),55,62.618353527109754
230,11,Over-Reliant (Unguided AI),57.5,58.05605099371343
230,12,Over-Reliant (Unguided AI),60,55.025873371141714
230,13,Over-Reliant (Unguided AI),62.5,44.35593870635786
230,14,Over-Reliant (Unguided AI),65,44.5042438037537
230,15,Over-Reliant (Unguided AI),67.5,30.30861943940707
231,1,Over-Reliant (Unguided AI),32.5,31.746186867294153
231,2,Over-Reliant (Unguided AI),35,44.76435722048504
231,3,Over-Reliant (Unguided AI),37.5,42.069913215802174
231,4,Over-Reliant (Unguided AI),40,47.98282757206722
231,5,Over-Reliant (Unguided AI),42.5,57.32630774036179
231,6,Over-Reliant (Unguided AI),45,49.797237773570686
231,7,Over-Reliant (Unguided AI),47.5,54.551851154965576
231,8,Over-Reliant (Unguided AI),50,44.56165598200697
231,9,Over-Reliant (Unguided AI),52.5,47.86650728598241
231,10,Over-Reliant (Unguided AI),55,59.82447332026503
231,11,Over-Reliant (Unguided AI),57.5,49.929342594338706
231,12,Over-Reliant (Unguided AI),60,47.49239261578494
231,13,Over-Reliant (Unguided AI),62.5,41.79550355100058
231,14,Over-Reliant (Unguided AI),65,29.76907709348501
231,15,Over-Reliant (Unguided AI),67.5,36.71891227164688
232,1,Over-Reliant (Unguided AI),32.5,41.80072589827432
232,2,Over-Reliant (Unguided AI),35,39.64455012026195
232,3,Over-Reliant (Unguided AI),37.5,55.964016990615725
232,4,Over-Reliant (Unguided AI),40,43.566035148962506
232,5,Over-Reliant (Unguided AI),42.5,51.45488170699189
232,6,Over-Reliant (Unguided AI),45,57.487069230513356
232,7,Over-Reliant (Unguided AI),47.5,52.512950179987484
232,8,Over-Reliant (Unguided AI),50,62.19361958498935
232,9,Over-Reliant (Unguided AI),52.5,51.18405049313435
232,10,Over-Reliant (Unguided AI),55,60.88626462543702
232,11,Over-Reliant (Unguided AI),57.5,61.83663531948072
232,12,Over-Reliant (Unguided AI),60,45.36046832323783
232,13,Over-Reliant (Unguided AI),62.5,48.658842825687294
232,14,Over-Reliant (Unguided AI),65,39.7017928775877
232,15,Over-Reliant (Unguided AI),67.5,39.744387015611714
233,1,Over-Reliant (Unguided AI),32.5,39.82590014677207
233,2,Over-Reliant (Unguided AI),35,47.80999571069915
233,3,Over-Reliant (Unguided AI),37.5,39.12156016091642
233,4,Over-Reliant (Unguided AI),40,54.610587967094155
233,5,Over-Reliant (Unguided AI),42.5,40.88013021174801
233,6,Over-Reliant (Unguided AI),45,45.35380283410748
233,7,Over-Reliant (Unguided AI),47.5,49.64367037825686
233,8,Over-Reliant (Unguided AI),50,58.54745218061753
233,9,Over-Reliant (Unguided AI),52.5,62.10812214669202
233,10,Over-Reliant (Unguided AI),55,60.72776906942368
233,11,Over-Reliant (Unguided AI),57.5,58.489697070434
233,12,Over-Reliant (Unguided AI),60,51.22847268323389
233,13,Over-Reliant (Unguided AI),62.5,52.045922882362625
233,14,Over-Reliant (Unguided AI),65,50.63950395513422
233,15,Over-Reliant (Unguided AI),67.5,34.0713144584781
234,1,Over-Reliant (Unguided AI),32.5,33.38134003062365
234,2,Over-Reliant (Unguided AI),35,38.13907734335727
234,3,Over-Reliant (Unguided AI),37.5,50.998750528351806
234,4,Over-Reliant (Unguided AI),40,49.167208038626406
234,5,Over-Reliant (Unguided AI),42.5,44.70842483431509
234,6,Over-Reliant (Unguided AI),45,48.7938642980407
234,7,Over-Reliant (Unguided AI),47.5,57.15930233303679
234,8,Over-Reliant (Unguided AI),50,51.03881481152691
234,9,Over-Reliant (Unguided AI),52.5,47.52414712542176
234,10,Over-Reliant (Unguided AI),55,58.61308421292858
234,11,Over-Reliant (Unguided AI),57.5,52.01906316199423
234,12,Over-Reliant (Unguided AI),60,48.71892753878177
234,13,Over-Reliant (Unguided AI),62.5,46.192207251700374
234,14,Over-Reliant (Unguided AI),65,45.74765043573943
234,15,Over-Reliant (Unguided AI),67.5,49.450020765672285
235,1,Over-Reliant (Unguided AI),32.5,38.245736284768554
235,2,Over-Reliant (Unguided AI),35,42.65550850509251
235,3,Over-Reliant (Unguided AI),37.5,48.88523162705197
235,4,Over-Reliant (Unguided AI),40,64.1070004534473
235,5,Over-Reliant (Unguided AI),42.5,60.06982321381263
235,6,Over-Reliant (Unguided AI),45,53.757537828364725
235,7,Over-Reliant (Unguided AI),47.5,48.7895207411543
235,8,Over-Reliant (Unguided AI),50,58.35463582421315
235,9,Over-Reliant (Unguided AI),52.5,54.75135195068145
235,10,Over-Reliant (Unguided AI),55,51.5506597300438
235,11,Over-Reliant (Unguided AI),57.5,72.3257239565629
235,12,Over-Reliant (Unguided AI),60,56.60437583601646
235,13,Over-Reliant (Unguided AI),62.5,42.81207381431877
235,14,Over-Reliant (Unguided AI),65,43.12458181603953
235,15,Over-Reliant (Unguided AI),67.5,40.307724771826486
236,1,Over-Reliant (Unguided AI),32.5,41.99348214677372
236,2,Over-Reliant (Unguided AI),35,33.97674454940241
236,3,Over-Reliant (Unguided AI),37.5,49.8969148220812
236,4,Over-Reliant (Unguided AI),40,50.92903767400293
236,5,Over-Reliant (Unguided AI),42.5,52.36876526679013
236,6,Over-Reliant (Unguided AI),45,56.552406255881884
236,7,Over-Reliant (Unguided AI),47.5,52.725013551902336
236,8,Over-Reliant (Unguided AI),50,67.50481472381021
236,9,Over-Reliant (Unguided AI),52.5,55.30669894680976
236,10,Over-Reliant (Unguided AI),55,58.06228845096459
236,11,Over-Reliant (Unguided AI),57.5,53.264431395401886
236,12,Over-Reliant (Unguided AI),60,44.04471770361092
236,13,Over-Reliant (Unguided AI),62.5,52.58418497389346
236,14,Over-Reliant (Unguided AI),65,37.7762849541738
236,15,Over-Reliant (Unguided AI),67.5,33.28239995362604
237,1,Over-Reliant (Unguided AI),32.5,31.35305668825559
237,2,Over-Reliant (Unguided AI),35,29.581904206814652
237,3,Over-Reliant (Unguided AI),37.5,39.29149831736329
237,4,Over-Reliant (Unguided AI),40,42.02975706024921
237,5,Over-Reliant (Unguided AI),42.5,51.132606327766375
237,6,Over-Reliant (Unguided AI),45,56.85024763257429
237,7,Over-Reliant (Unguided AI),47.5,58.422263728411494
237,8,Over-Reliant (Unguided AI),50,58.83483984995639
237,9,Over-Reliant (Unguided AI),52.5,58.75720732098914
237,10,Over-Reliant (Unguided AI),55,58.01634559742568
237,11,Over-Reliant (Unguided AI),57.5,52.790429211512446
237,12,Over-Reliant (Unguided AI),60,50.45169605303262
237,13,Over-Reliant (Unguided AI),62.5,47.17120612518605
237,14,Over-Reliant (Unguided AI),65,47.620911377886756
237,15,Over-Reliant (Unguided AI),67.5,40.120416397325556
238,1,Over-Reliant (Unguided AI),32.5,24.386708730288863
238,2,Over-Reliant (Unguided AI),35,34.98218177126353
238,3,Over-Reliant (Unguided AI),37.5,46.31038441368081
238,4,Over-Reliant (Unguided AI),40,55.24703258867017
238,5,Over-Reliant (Unguided AI),42.5,44.44203966370056
238,6,Over-Reliant (Unguided AI),45,62.30147000158244
238,7,Over-Reliant (Unguided AI),47.5,46.64265065836574
238,8,Over-Reliant (Unguided AI),50,53.74479167570012
238,9,Over-Reliant (Unguided AI),52.5,61.940549938926964
238,10,Over-Reliant (Unguided AI),55,66.53342537151809
238,11,Over-Reliant (Unguided AI),57.5,44.06676525721378
238,12,Over-Reliant (Unguided AI),60,52.921807157832426
238,13,Over-Reliant (Unguided AI),62.5,43.31732886049328
238,14,Over-Reliant (Unguided AI),65,34.726090320429066
238,15,Over-Reliant (Unguided AI),67.5,33.031594828668744
239,1,Over-Reliant (Unguided AI),32.5,33.840535631084364
239,2,Over-Reliant (Unguided AI),35,35.941313233105944
239,3,Over-Reliant (Unguided AI),37.5,42.48732742877741
239,4,Over-Reliant (Unguided AI),40,46.72421119293372
239,5,Over-Reliant (Unguided AI),42.5,49.55212130145217
239,6,Over-Reliant (Unguided AI),45,56.665195719892296
239,7,Over-Reliant (Unguided AI),47.5,59.49779243423117
239,8,Over-Reliant (Unguided AI),50,55.72553159110687
239,9,Over-Reliant (Unguided AI),52.5,59.6223471748682
239,10,Over-Reliant (Unguided AI),55,47.704460386547716
239,11,Over-Reliant (Unguided AI),57.5,52.09807766472662
239,12,Over-Reliant (Unguided AI),60,39.42554613568251
239,13,Over-Reliant (Unguided AI),62.5,47.095651765611926
239,14,Over-Reliant (Unguided AI),65,52.5251333630184
239,15,Over-Reliant (Unguided AI),67.5,25.61585327588631
240,1,Over-Reliant (Unguided AI),32.5,31.265389635618092
240,2,Over-Reliant (Unguided AI),35,43.513923736065614
240,3,Over-Reliant (Unguided AI),37.5,39.92699386689232
240,4,Over-Reliant (Unguided AI),40,40.306887831913414
240,5,Over-Reliant (Unguided AI),42.5,61.030372901385476
240,6,Over-Reliant (Unguided AI),45,50.053890082211225
240,7,Over-Reliant (Unguided AI),47.5,58.09323212025916
240,8,Over-Reliant (Unguided AI),50,51.32184936171053
240,9,Over-Reliant (Unguided AI),52.5,65.90575290594401
240,10,Over-Reliant (Unguided AI),55,46.297696522820445
240,11,Over-Reliant (Unguided AI),57.5,61.07285636608187
240,12,Over-Reliant (Unguided AI),60,50.65238548513715
240,13,Over-Reliant (Unguided AI),62.5,44.590325537025635
240,14,Over-Reliant (Unguided AI),65,35.419409849442744
240,15,Over-Reliant (Unguided AI),67.5,29.24324674906003
241,1,Over-Reliant (Unguided AI),32.5,28.822879499430513
241,2,Over-Reliant (Unguided AI),35,37.31521298965651
241,3,Over-Reliant (Unguided AI),37.5,39.472748334021176
241,4,Over-Reliant (Unguided AI),40,47.70513791667706
241,5,Over-Reliant (Unguided AI),42.5,60.05841890075703
241,6,Over-Reliant (Unguided AI),45,63.26117651313649
241,7,Over-Reliant (Unguided AI),47.5,56.113641229857876
241,8,Over-Reliant (Unguided AI),50,53.597712587724544
241,9,Over-Reliant (Unguided AI),52.5,59.126456069758156
241,10,Over-Reliant (Unguided AI),55,59.59203179674062
241,11,Over-Reliant (Unguided AI),57.5,59.028960987309794
241,12,Over-Reliant (Unguided AI),60,44.1797661536332
241,13,Over-Reliant (Unguided AI),62.5,39.855028540100705
241,14,Over-Reliant (Unguided AI),65,42.03689301543966
241,15,Over-Reliant (Unguided AI),67.5,30.709821110272543
242,1,Over-Reliant (Unguided AI),32.5,30.515059089129103
242,2,Over-Reliant (Unguided AI),35,24.115485339451485
242,3,Over-Reliant (Unguided AI),37.5,52.52411514806251
242,4,Over-Reliant (Unguided AI),40,46.18143950042478
242,5,Over-Reliant (Unguided AI),42.5,49.551836996646095
242,6,Over-Reliant (Unguided AI),45,39.66396593339064
242,7,Over-Reliant (Unguided AI),47.5,55.022266005068516
242,8,Over-Reliant (Unguided AI),50,62.949213312568354
242,9,Over-Reliant (Unguided AI),52.5,59.551650875284174
242,10,Over-Reliant (Unguided AI),55,57.469673786654496
242,11,Over-Reliant (Unguided AI),57.5,62.882712066606864
242,12,Over-Reliant (Unguided AI),60,53.60836742674552
242,13,Over-Reliant (Unguided AI),62.5,47.29951936071963
242,14,Over-Reliant (Unguided AI),65,35.92638842951365
242,15,Over-Reliant (Unguided AI),67.5,38.02811527657261
243,1,Over-Reliant (Unguided AI),32.5,34.37844495904557
243,2,Over-Reliant (Unguided AI),35,41.16648416718771
243,3,Over-Reliant (Unguided AI),37.5,44.72262555623926
243,4,Over-Reliant (Unguided AI),40,59.51395286857457
243,5,Over-Reliant (Unguided AI),42.5,55.96881862869305
243,6,Over-Reliant (Unguided AI),45,50.91261077982523
243,7,Over-Reliant (Unguided AI),47.5,58.73348675814607
243,8,Over-Reliant (Unguided AI),50,56.37047812693126
243,9,Over-Reliant (Unguided AI),52.5,51.34161699314484
243,10,Over-Reliant (Unguided AI),55,55.72335644745463
243,11,Over-Reliant (Unguided AI),57.5,48.29499242063571
243,12,Over-Reliant (Unguided AI),60,42.34080542833087
243,13,Over-Reliant (Unguided AI),62.5,41.83228455344266
243,14,Over-Reliant (Unguided AI),65,38.09847112916617
243,15,Over-Reliant (Unguided AI),67.5,48.405892950671216
244,1,Over-Reliant (Unguided AI),32.5,37.310791754221334
244,2,Over-Reliant (Unguided AI),35,39.93319968201425
244,3,Over-Reliant (Unguided AI),37.5,35.85270294518363
244,4,Over-Reliant (Unguided AI),40,48.24574693384219
244,5,Over-Reliant (Unguided AI),42.5,56.71311642043842
244,6,Over-Reliant (Unguided AI),45,60.347765611906105
244,7,Over-Reliant (Unguided AI),47.5,59.62513440137327
244,8,Over-Reliant (Unguided AI),50,59.772237319913124
244,9,Over-Reliant (Unguided AI),52.5,54.77277925756198
244,10,Over-Reliant (Unguided AI),55,46.41337324918157
244,11,Over-Reliant (Unguided AI),57.5,55.80181062388458
244,12,Over-Reliant (Unguided AI),60,41.42810477039312
244,13,Over-Reliant (Unguided AI),62.5,51.84088289785557
244,14,Over-Reliant (Unguided AI),65,44.30823878858863
244,15,Over-Reliant (Unguided AI),67.5,34.98408172141529
245,1,Over-Reliant (Unguided AI),32.5,36.509906410347085
245,2,Over-Reliant (Unguided AI),35,34.61872469381796
245,3,Over-Reliant (Unguided AI),37.5,45.02636413938774
245,4,Over-Reliant (Unguided AI),40,53.359030582344644
245,5,Over-Reliant (Unguided AI),42.5,55.48676592178785
245,6,Over-Reliant (Unguided AI),45,61.205919718792245
245,7,Over-Reliant (Unguided AI),47.5,56.96069499116237
245,8,Over-Reliant (Unguided AI),50,56.21656484010881
245,9,Over-Reliant (Unguided AI),52.5,49.87723904978371
245,10,Over-Reliant (Unguided AI),55,67.03411188149144
245,11,Over-Reliant (Unguided AI),57.5,56.05237591037442
245,12,Over-Reliant (Unguided AI),60,54.31891967596489
245,13,Over-Reliant (Unguided AI),62.5,47.65282652767509
245,14,Over-Reliant (Unguided AI),65,39.28446067316477
245,15,Over-Reliant (Unguided AI),67.5,45.17073049328152
246,1,Over-Reliant (Unguided AI),32.5,31.954281926498183
246,2,Over-Reliant (Unguided AI),35,43.19522161030628
246,3,Over-Reliant (Unguided AI),37.5,52.015131393968296
246,4,Over-Reliant (Unguided AI),40,49.149206831983754
246,5,Over-Reliant (Unguided AI),42.5,42.744369850119384
246,6,Over-Reliant (Unguided AI),45,62.197563900038375
246,7,Over-Reliant (Unguided AI),47.5,68.36239896314538
246,8,Over-Reliant (Unguided AI),50,55.665549970428536
246,9,Over-Reliant (Unguided AI),52.5,44.56789525351806
246,10,Over-Reliant (Unguided AI),55,52.80964317632154
246,11,Over-Reliant (Unguided AI),57.5,54.35250703419408
246,12,Over-Reliant (Unguided AI),60,56.75204445613414
246,13,Over-Reliant (Unguided AI),62.5,54.63201303239333
246,14,Over-Reliant (Unguided AI),65,43.062544234816926
246,15,Over-Reliant (Unguided AI),67.5,44.308264905396065
247,1,Over-Reliant (Unguided AI),32.5,41.09041292942927
247,2,Over-Reliant (Unguided AI),35,40.24977897062053
247,3,Over-Reliant (Unguided AI),37.5,38.17798366371626
247,4,Over-Reliant (Unguided AI),40,39.62958151478222
247,5,Over-Reliant (Unguided AI),42.5,55.85349662296979
247,6,Over-Reliant (Unguided AI),45,50.911134281290785
247,7,Over-Reliant (Unguided AI),47.5,57.02253780862699
247,8,Over-Reliant (Unguided AI),50,52.95703065611003
247,9,Over-Reliant (Unguided AI),52.5,56.52692885454749
247,10,Over-Reliant (Unguided AI),55,58.190885075714434
247,11,Over-Reliant (Unguided AI),57.5,44.67741324969814
247,12,Over-Reliant (Unguided AI),60,48.82110325732661
247,13,Over-Reliant (Unguided AI),62.5,52.0333561844371
247,14,Over-Reliant (Unguided AI),65,46.257608711763936
247,15,Over-Reliant (Unguided AI),67.5,24.657008011472676
248,1,Over-Reliant (Unguided AI),32.5,49.54358786049686
248,2,Over-Reliant (Unguided AI),35,33.847863666583855
248,3,Over-Reliant (Unguided AI),37.5,49.903413009082186
248,4,Over-Reliant (Unguided AI),40,48.208409128762554
248,5,Over-Reliant (Unguided AI),42.5,47.574936738733186
248,6,Over-Reliant (Unguided AI),45,51.98198074845367
248,7,Over-Reliant (Unguided AI),47.5,58.86949661237612
248,8,Over-Reliant (Unguided AI),50,54.51448605180047
248,9,Over-Reliant (Unguided AI),52.5,48.36148658801899
248,10,Over-Reliant (Unguided AI),55,56.78286975561434
248,11,Over-Reliant (Unguided AI),57.5,45.371609311008605
248,12,Over-Reliant (Unguided AI),60,50.68714886357218
248,13,Over-Reliant (Unguided AI),62.5,42.97258993973924
248,14,Over-Reliant (Unguided AI),65,34.671108356795635
248,15,Over-Reliant (Unguided AI),67.5,31.277866758882993
249,1,Over-Reliant (Unguided AI),32.5,35.79344177298578
249,2,Over-Reliant (Unguided AI),35,42.94334576386581
249,3,Over-Reliant (Unguided AI),37.5,42.81347379606586
249,4,Over-Reliant (Unguided AI),40,45.14378991936578
249,5,Over-Reliant (Unguided AI),42.5,60.701181432619826
249,6,Over-Reliant (Unguided AI),45,51.98925610248522
249,7,Over-Reliant (Unguided AI),47.5,53.55050179276048
249,8,Over-Reliant (Unguided AI),50,60.86402153015193
249,9,Over-Reliant (Unguided AI),52.5,55.30263413921234
249,10,Over-Reliant (Unguided AI),55,62.24154202699595
249,11,Over-Reliant (Unguided AI),57.5,50.83158536780854
249,12,Over-Reliant (Unguided AI),60,46.54218026805988
249,13,Over-Reliant (Unguided AI),62.5,41.098079144768235
249,14,Over-Reliant (Unguided AI),65,41.01166717948009
249,15,Over-Reliant (Unguided AI),67.5,47.80045417628382
250,1,Over-Reliant (Unguided AI),32.5,28.005296440676076
250,2,Over-Reliant (Unguided AI),35,43.15680691235404
250,3,Over-Reliant (Unguided AI),37.5,56.658802539840245
250,4,Over-Reliant (Unguided AI),40,44.39062060800849
250,5,Over-Reliant (Unguided AI),42.5,53.40572420655649
250,6,Over-Reliant (Unguided AI),45,54.868320578251954
250,7,Over-Reliant (Unguided AI),47.5,66.19736749477651
250,8,Over-Reliant (Unguided AI),50,62.404358934872185
250,9,Over-Reliant (Unguided AI),52.5,60.44941929318242
250,10,Over-Reliant (Unguided AI),55,53.37447184495746
250,11,Over-Reliant (Unguided AI),57.5,49.07181141137724
250,12,Over-Reliant (Unguided AI),60,51.08761834491732
250,13,Over-Reliant (Unguided AI),62.5,45.48919523152466
250,14,Over-Reliant (Unguided AI),65,46.71459961353234
250,15,Over-Reliant (Unguided AI),67.5,41.81265040077553
251,1,Over-Reliant (Unguided AI),32.5,34.71677880636538
251,2,Over-Reliant (Unguided AI),35,45.17644047998305
251,3,Over-Reliant (Unguided AI),37.5,45.72737646133475
251,4,Over-Reliant (Unguided AI),40,47.53234096748484
251,5,Over-Reliant (Unguided AI),42.5,56.00845215673643
251,6,Over-Reliant (Unguided AI),45,55.822943872338776
251,7,Over-Reliant (Unguided AI),47.5,49.186912014288325
251,8,Over-Reliant (Unguided AI),50,35.07128743089214
251,9,Over-Reliant (Unguided AI),52.5,57.5051936127809
251,10,Over-Reliant (Unguided AI),55,59.83103521989047
251,11,Over-Reliant (Unguided AI),57.5,53.8556036444176
251,12,Over-Reliant (Unguided AI),60,50.47636247974531
251,13,Over-Reliant (Unguided AI),62.5,48.802174881105266
251,14,Over-Reliant (Unguided AI),65,43.69587569836093
251,15,Over-Reliant (Unguided AI),67.5,42.03373409642959
252,1,Over-Reliant (Unguided AI),32.5,30.484783185572166
252,2,Over-Reliant (Unguided AI),35,52.938667640768294
252,3,Over-Reliant (Unguided AI),37.5,43.015257202904536
252,4,Over-Reliant (Unguided AI),40,49.74510433126541
252,5,Over-Reliant (Unguided AI),42.5,56.85857245365382
252,6,Over-Reliant (Unguided AI),45,58.7071559516444
252,7,Over-Reliant (Unguided AI),47.5,60.994346065062516
252,8,Over-Reliant (Unguided AI),50,69.11218910873691
252,9,Over-Reliant (Unguided AI),52.5,61.93059782797354
252,10,Over-Reliant (Unguided AI),55,44.292316191159166
252,11,Over-Reliant (Unguided AI),57.5,52.93158482033882
252,12,Over-Reliant (Unguided AI),60,49.92879485915311
252,13,Over-Reliant (Unguided AI),62.5,56.39279890939723
252,14,Over-Reliant (Unguided AI),65,44.90517039944598
252,15,Over-Reliant (Unguided AI),67.5,38.02673445447411
253,1,Over-Reliant (Unguided AI),32.5,34.04093798283437
253,2,Over-Reliant (Unguided AI),35,41.96195266834489
253,3,Over-Reliant (Unguided AI),37.5,53.79667224631174
253,4,Over-Reliant (Unguided AI),40,49.26940420275981
253,5,Over-Reliant (Unguided AI),42.5,46.292549191904556
253,6,Over-Reliant (Unguided AI),45,52.04340188594717
253,7,Over-Reliant (Unguided AI),47.5,59.79662814334483
253,8,Over-Reliant (Unguided AI),50,56.399633680932105
253,9,Over-Reliant (Unguided AI),52.5,60.66593559873822
253,10,Over-Reliant (Unguided AI),55,55.737629967038195
253,11,Over-Reliant (Unguided AI),57.5,43.33128374046763
253,12,Over-Reliant (Unguided AI),60,55.84695433765
253,13,Over-Reliant (Unguided AI),62.5,50.032431397365016
253,14,Over-Reliant (Unguided AI),65,39.78662663583822
253,15,Over-Reliant (Unguided AI),67.5,28.865041345368127
254,1,Over-Reliant (Unguided AI),32.5,30.698270701396204
254,2,Over-Reliant (Unguided AI),35,41.94764580711728
254,3,Over-Reliant (Unguided AI),37.5,43.087767266032344
254,4,Over-Reliant (Unguided AI),40,45.331871361744575
254,5,Over-Reliant (Unguided AI),42.5,57.86754080810129
254,6,Over-Reliant (Unguided AI),45,56.29294880704815
254,7,Over-Reliant (Unguided AI),47.5,60.15496929355715
254,8,Over-Reliant (Unguided AI),50,51.0555260062446
254,9,Over-Reliant (Unguided AI),52.5,43.77714721723454
254,10,Over-Reliant (Unguided AI),55,52.26918661199653
254,11,Over-Reliant (Unguided AI),57.5,62.020482771628956
254,12,Over-Reliant (Unguided AI),60,46.306447945186015
254,13,Over-Reliant (Unguided AI),62.5,39.00080597929745
254,14,Over-Reliant (Unguided AI),65,42.50353267527012
254,15,Over-Reliant (Unguided AI),67.5,41.68640524771887
255,1,Over-Reliant (Unguided AI),32.5,39.97410667176057
255,2,Over-Reliant (Unguided AI),35,43.729339003168334
255,3,Over-Reliant (Unguided AI),37.5,46.223548410391615
255,4,Over-Reliant (Unguided AI),40,51.23024578217661
255,5,Over-Reliant (Unguided AI),42.5,48.59676927653672
255,6,Over-Reliant (Unguided AI),45,59.720741774479855
255,7,Over-Reliant (Unguided AI),47.5,51.05272151855986
255,8,Over-Reliant (Unguided AI),50,54.283020712207914
255,9,Over-Reliant (Unguided AI),52.5,54.41202232410568
255,10,Over-Reliant (Unguided AI),55,60.262817827593906
255,11,Over-Reliant (Unguided AI),57.5,53.083560553463236
255,12,Over-Reliant (Unguided AI),60,47.17446916951579
255,13,Over-Reliant (Unguided AI),62.5,50.87741526858741
255,14,Over-Reliant (Unguided AI),65,47.23162944339618
255,15,Over-Reliant (Unguided AI),67.5,24.777154523742844
256,1,Over-Reliant (Unguided AI),32.5,37.06073750484613
256,2,Over-Reliant (Unguided AI),35,41.50580478872814
256,3,Over-Reliant (Unguided AI),37.5,42.75860823377367
256,4,Over-Reliant (Unguided AI),40,46.39161956411433
256,5,Over-Reliant (Unguided AI),42.5,48.18380607277962
256,6,Over-Reliant (Unguided AI),45,51.83852525190272
256,7,Over-Reliant (Unguided AI),47.5,57.90012032785465
256,8,Over-Reliant (Unguided AI),50,63.292538578172945
256,9,Over-Reliant (Unguided AI),52.5,46.876278975515405
256,10,Over-Reliant (Unguided AI),55,65.06538745796863
256,11,Over-Reliant (Unguided AI),57.5,52.24263578301673
256,12,Over-Reliant (Unguided AI),60,49.936676439478944
256,13,Over-Reliant (Unguided AI),62.5,53.75939766651885
256,14,Over-Reliant (Unguided AI),65,38.077778986714016
256,15,Over-Reliant (Unguided AI),67.5,34.48997109096837
257,1,Over-Reliant (Unguided AI),32.5,33.75605336539302
257,2,Over-Reliant (Unguided AI),35,41.070232597486964
257,3,Over-Reliant (Unguided AI),37.5,54.56492559059867
257,4,Over-Reliant (Unguided AI),40,56.415277429332136
257,5,Over-Reliant (Unguided AI),42.5,52.544278054990016
257,6,Over-Reliant (Unguided AI),45,52.13736628649697
257,7,Over-Reliant (Unguided AI),47.5,58.35529805064793
257,8,Over-Reliant (Unguided AI),50,57.31096092459919
257,9,Over-Reliant (Unguided AI),52.5,51.104210326840246
257,10,Over-Reliant (Unguided AI),55,55.89237394320627
257,11,Over-Reliant (Unguided AI),57.5,51.26483578156746
257,12,Over-Reliant (Unguided AI),60,58.255401063389684
257,13,Over-Reliant (Unguided AI),62.5,56.986854310196
257,14,Over-Reliant (Unguided AI),65,33.96125326037604
257,15,Over-Reliant (Unguided AI),67.5,56.187360924979345
258,1,Over-Reliant (Unguided AI),32.5,43.284756307404265
258,2,Over-Reliant (Unguided AI),35,43.496303198089365
258,3,Over-Reliant (Unguided AI),37.5,35.628302291276356
258,4,Over-Reliant (Unguided AI),40,50.815241736103424
258,5,Over-Reliant (Unguided AI),42.5,46.28831622406592
258,6,Over-Reliant (Unguided AI),45,50.01686999952633
258,7,Over-Reliant (Unguided AI),47.5,62.34664595955461
258,8,Over-Reliant (Unguided AI),50,60.21830733622478
258,9,Over-Reliant (Unguided AI),52.5,60.68201518341461
258,10,Over-Reliant (Unguided AI),55,62.01740285299461
258,11,Over-Reliant (Unguided AI),57.5,57.91416908479055
258,12,Over-Reliant (Unguided AI),60,59.51775972416729
258,13,Over-Reliant (Unguided AI),62.5,54.122813361982665
258,14,Over-Reliant (Unguided AI),65,49.14601863729666
258,15,Over-Reliant (Unguided AI),67.5,38.704922631723434
259,1,Over-Reliant (Unguided AI),32.5,34.45811579859469
259,2,Over-Reliant (Unguided AI),35,46.253595103454956
259,3,Over-Reliant (Unguided AI),37.5,34.10346889226909
259,4,Over-Reliant (Unguided AI),40,50.43471476624884
259,5,Over-Reliant (Unguided AI),42.5,44.674629248956435
259,6,Over-Reliant (Unguided AI),45,56.68343394415587
259,7,Over-Reliant (Unguided AI),47.5,51.34373593814549
259,8,Over-Reliant (Unguided AI),50,61.014219246855674
259,9,Over-Reliant (Unguided AI),52.5,55.691986191888375
259,10,Over-Reliant (Unguided AI),55,59.65841206846089
259,11,Over-Reliant (Unguided AI),57.5,55.17960979018835
259,12,Over-Reliant (Unguided AI),60,60.808067587929784
259,13,Over-Reliant (Unguided AI),62.5,38.59033146114594
259,14,Over-Reliant (Unguided AI),65,42.9265641329507
259,15,Over-Reliant (Unguided AI),67.5,32.045397449454136
260,1,Over-Reliant (Unguided AI),32.5,29.52878854791625
260,2,Over-Reliant (Unguided AI),35,42.65163849235012
260,3,Over-Reliant (Unguided AI),37.5,45.19170536988492
260,4,Over-Reliant (Unguided AI),40,56.11870112902817
260,5,Over-Reliant (Unguided AI),42.5,54.74596944963603
260,6,Over-Reliant (Unguided AI),45,57.770735764644094
260,7,Over-Reliant (Unguided AI),47.5,48.15390616155426
260,8,Over-Reliant (Unguided AI),50,54.276705886298664
260,9,Over-Reliant (Unguided AI),52.5,56.619553608298084
260,10,Over-Reliant (Unguided AI),55,58.292837686027745
